Policy Number,Start Date,Last Paid Date,Tenure (Years),Date of Purchase,Customer ID,Sum Assured MUR/Coverage Amount,Premium Amount,Payment Frequency,Loan Eligible,Loan Amount Allowed,Underwriting expenses,Sales Agent Code,Purchase Month,Purchase Quarter,Purchase Year,Policy Anniversary Date,Claim ID,Policy Type Code,Policy Code,Policy Status,State,RM ID,Zonal Manager ID
IGD-POL-776903,12-10-2020,01-Oct-25,10,12-Oct-20,CUST-936197,1593332.91,9065.83,Annually,Yes,954787.05,1001.28,AGT-5467,October,Q4,2020,12-Oct-21,CLM-811661,TR-ENDD989,WBM-IGMU-9833,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-814602,09-02-2020,08-Jan-25,10,09-Feb-20,CUST-528313,240630.72,61218.89,Quarterly,No,0.0,6081.92,AGT-1909,February,Q1,2020,09-Feb-21,CLM-612205,TR-UNCD988,RSP-IGMU-9856,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-841766,05-10-2020,22-Sep-25,25,05-Oct-20,CUST-509568,884196.95,71950.98,Monthly,No,0.0,12870.56,AGT-3567,October,Q4,2020,05-Oct-21,CLM-640661,TR-WHCD968,IPM-IGMU-9832,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-267540,27-10-2020,25-May-25,5,27-Oct-20,CUST-308092,3375877.2,10433.63,Quarterly,Yes,972431.98,898.78,AGT-3567,October,Q4,2020,27-Oct-21,CLM-203365,TR-ENDD989,WBM-IGMU-9833,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-988199,11-08-2020,16-May-25,25,11-Aug-20,CUST-941001,401514.43,45800.3,Quarterly,Yes,130774.48,4391.19,AGT-6578,August,Q3,2020,11-Aug-21,CLM-643577,TR-ENDD989,ILG-IGMU-9829,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-939504,03-02-2020,09-Jul-25,5,03-Feb-20,CUST-823732,5230678.8,14089.05,Monthly,No,0.0,1468.23,AGT-6578,February,Q1,2020,03-Feb-21,CLM-763646,TR-ENDD989,WBM-IGMU-9833,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-312777,19-03-2020,25-Dec-25,15,19-Mar-20,CUST-853681,4670497.06,7556.78,Annually,No,0.0,1482.35,AGT-4509,March,Q1,2020,19-Mar-21,CLM-420943,TR-WHCD968,IPM-IGMU-9832,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-933650,13-08-2020,13-Apr-25,20,13-Aug-20,CUST-524965,2931804.01,6883.53,Monthly,Yes,1146438.24,331.39,AGT-5467,August,Q3,2020,13-Aug-21,CLM-449950,TR-ENDD989,SGT-IGMU-9812,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-237493,24-07-2020,11-Feb-25,5,24-Jul-20,CUST-751852,4900393.28,28915.65,Annually,No,0.0,2610.38,AGT-7898,July,Q3,2020,24-Jul-21,CLM-460665,TR-ENDD989,SGT-IGMU-9812,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-220059,03-12-2020,14-Dec-25,20,03-Dec-20,CUST-213010,4035424.57,60583.58,Monthly,Yes,2203263.23,4418.47,AGT-2345,December,Q4,2020,03-Dec-21,CLM-989081,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-823066,22-03-2020,04-Mar-25,5,22-Mar-20,CUST-714973,4944862.18,11068.95,Monthly,No,0.0,465.5,AGT-1800,March,Q1,2020,22-Mar-21,CLM-381617,TR-UNCD988,RSP-IGMU-9856,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-944972,22-08-2020,19-Jul-24,10,22-Aug-20,CUST-357455,1274214.7,22303.05,Monthly,No,0.0,4141.35,AGT-3894,August,Q3,2020,22-Aug-21,CLM-876055,TR-WHCD968,IPM-IGMU-9832,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-330740,04-12-2020,17-Sep-25,20,04-Dec-20,CUST-115582,5117574.1,74201.23,Annually,Yes,2702907.57,9127.49,AGT-3465,December,Q4,2020,04-Dec-21,CLM-366097,TR-ENDD989,WBM-IGMU-9833,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-637176,06-04-2020,17-Dec-22,20,06-Apr-20,CUST-348670,4612312.73,60893.5,Quarterly,No,0.0,6303.5,AGT-1465,April,Q2,2020,06-Apr-21,CLM-204936,TR-ENDD989,SGT-IGMU-9812,Surrendered,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-114262,17-07-2020,24-Jan-21,15,17-Jul-20,CUST-364253,3485171.95,51627.55,Monthly,No,0.0,7252.32,AGT-4509,July,Q3,2020,17-Jul-21,CLM-623817,TR-ENDD989,ILG-IGMU-9829,Lapsed,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-771578,04-04-2020,02-Jul-25,20,04-Apr-20,CUST-367615,493079.76,53204.59,Monthly,Yes,146323.0,9045.0,AGT-1465,April,Q2,2020,04-Apr-21,CLM-368828,TR-UNCD988,UGM-IGMU-9834,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-612690,06-04-2020,23-Jun-25,10,06-Apr-20,CUST-691655,1414713.67,52140.8,Annually,Yes,881075.75,7580.11,AGT-2345,April,Q2,2020,06-Apr-21,CLM-258174,TR-WHCD968,FPP-IGMU-9813,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-677257,27-06-2020,13-Sep-25,5,27-Jun-20,CUST-554582,1239182.98,19433.72,Annually,No,0.0,3096.1,AGT-3150,June,Q2,2020,27-Jun-21,CLM-821652,TR-UNCD988,RSP-IGMU-9856,Active,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-933582,04-09-2020,04-Nov-22,20,04-Sep-20,CUST-198697,238250.38,62179.27,Annually,Yes,107400.97,6767.55,AGT-1800,September,Q3,2020,04-Sep-21,CLM-315935,TR-UNCD988,RSP-IGMU-9856,Surrendered,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-483187,10-09-2020,27-Sep-25,15,10-Sep-20,CUST-226332,2547629.41,67500.5,Quarterly,Yes,955950.38,12217.31,AGT-3465,September,Q3,2020,10-Sep-21,CLM-630080,TR-ENDD989,SGT-IGMU-9812,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-954181,05-05-2020,28-Nov-25,10,05-May-20,CUST-578364,691413.02,46364.58,Monthly,No,0.0,6899.99,AGT-4509,May,Q2,2020,05-May-21,CLM-981178,TR-WHCD968,WLS-IGMU-9814,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-100489,06-11-2020,21-Sep-25,5,06-Nov-20,CUST-702333,1772295.25,77296.58,Quarterly,Yes,1031232.17,7816.77,AGT-3894,November,Q4,2020,06-Nov-21,CLM-898569,TR-WHCD968,WLS-IGMU-9814,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-407730,03-06-2020,16-Nov-25,20,03-Jun-20,CUST-516981,2067990.5,22474.4,Quarterly,No,0.0,2823.49,AGT-2345,June,Q2,2020,03-Jun-21,CLM-377862,TR-UNCD988,RSP-IGMU-9856,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-954700,26-06-2020,09-Jun-22,15,26-Jun-20,CUST-470046,1619925.88,14457.37,Monthly,No,0.0,1141.06,AGT-7898,June,Q2,2020,26-Jun-21,CLM-126121,TR-ENDD989,WBM-IGMU-9833,Surrendered,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-780422,02-03-2020,06-Oct-21,25,02-Mar-20,CUST-104534,3611292.2,25611.58,Monthly,Yes,1627041.14,3042.01,AGT-7898,March,Q1,2020,02-Mar-21,CLM-318311,TR-ENDD989,WBM-IGMU-9833,Surrendered,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-889656,22-07-2020,14-May-25,5,22-Jul-20,CUST-465973,1759072.75,70460.59,Quarterly,No,0.0,8161.04,AGT-3488,July,Q3,2020,22-Jul-21,CLM-960043,TR-WHCD968,WLS-IGMU-9814,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-609596,10-12-2020,09-Jan-25,25,10-Dec-20,CUST-888511,3836803.81,62781.11,Quarterly,Yes,1597162.22,9102.48,AGT-4594,December,Q4,2020,10-Dec-21,CLM-544425,TR-ENDD989,WBM-IGMU-9833,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-848654,17-10-2020,27-Sep-25,15,17-Oct-20,CUST-177966,598285.39,16390.64,Annually,No,0.0,1947.29,AGT-1900,October,Q4,2020,17-Oct-21,CLM-951915,TR-UNCD988,UGM-IGMU-9834,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-551545,09-06-2020,18-Aug-25,25,09-Jun-20,CUST-661439,3327875.59,69948.31,Annually,No,0.0,9426.3,AGT-5980,June,Q2,2020,09-Jun-21,CLM-840622,TR-ENDD989,ILG-IGMU-9829,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-904409,26-08-2020,20-Feb-25,10,26-Aug-20,CUST-471197,4657019.32,29866.45,Quarterly,No,0.0,3563.78,AGT-3465,August,Q3,2020,26-Aug-21,CLM-665283,TR-ENDD989,ILG-IGMU-9829,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-140719,28-09-2020,21-Dec-25,5,28-Sep-20,CUST-601219,4804452.6,39706.8,Quarterly,Yes,1871887.59,2255.35,AGT-1498,September,Q3,2020,28-Sep-21,CLM-690813,TR-UNCD988,UGM-IGMU-9834,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-336649,24-08-2020,19-Jun-25,5,24-Aug-20,CUST-527047,4447907.69,7112.49,Annually,No,0.0,1536.7,AGT-2941,August,Q3,2020,24-Aug-21,CLM-430969,TR-WHCD968,FPP-IGMU-9813,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-157986,14-10-2020,02-Dec-25,25,14-Oct-20,CUST-626942,3294390.7,43514.79,Monthly,No,0.0,5368.25,AGT-4980,October,Q4,2020,14-Oct-21,CLM-821764,TR-ENDD989,WBM-IGMU-9833,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-878310,04-08-2020,10-May-23,10,04-Aug-20,CUST-864871,1385195.98,16320.02,Monthly,No,0.0,656.04,AGT-1909,August,Q3,2020,04-Aug-21,CLM-397587,TR-WHCD968,FPP-IGMU-9813,Surrendered,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-388927,06-11-2020,22-Feb-25,20,06-Nov-20,CUST-471548,3053135.74,58415.76,Quarterly,No,0.0,7024.57,AGT-3150,November,Q4,2020,06-Nov-21,CLM-165929,TR-UNCD988,RSP-IGMU-9856,Active,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-645501,01-09-2020,28-Mar-24,10,01-Sep-20,CUST-958430,4259599.2,80813.98,Monthly,Yes,2066443.49,8684.64,AGT-3894,September,Q3,2020,01-Sep-21,CLM-341375,TR-UNCD988,RSP-IGMU-9856,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-810522,05-05-2020,26-May-25,10,05-May-20,CUST-548845,4328474.77,27638.88,Monthly,No,0.0,4064.82,AGT-1800,May,Q2,2020,05-May-21,CLM-327157,TR-UNCD988,UGM-IGMU-9834,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-106333,16-07-2020,26-Sep-25,25,16-Jul-20,CUST-381978,1965475.91,79322.07,Monthly,No,0.0,4273.82,AGT-2345,July,Q3,2020,16-Jul-21,CLM-667618,TR-UNCD988,RSP-IGMU-9856,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-490603,09-02-2020,06-May-25,5,09-Feb-20,CUST-129246,1159559.11,15538.62,Quarterly,Yes,364886.55,1295.52,AGT-2941,February,Q1,2020,09-Feb-21,CLM-893935,TR-WHCD968,WLS-IGMU-9814,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-306343,19-01-2020,24-Mar-25,20,19-Jan-20,CUST-405900,521026.24,45646.27,Quarterly,No,0.0,4288.74,AGT-2345,January,Q1,2020,19-Jan-21,CLM-833820,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-740389,25-09-2020,20-Feb-25,5,25-Sep-20,CUST-333646,2969178.98,70191.95,Quarterly,No,0.0,7956.29,AGT-4456,September,Q3,2020,25-Sep-21,CLM-719493,TR-ENDD989,SGT-IGMU-9812,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-681877,13-10-2020,12-Nov-21,15,13-Oct-20,CUST-903398,4578195.42,47790.35,Monthly,No,0.0,4615.58,AGT-1465,October,Q4,2020,13-Oct-21,CLM-332108,TR-ENDD989,SGT-IGMU-9812,Surrendered,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-476031,17-06-2020,13-Jan-25,25,17-Jun-20,CUST-582273,935723.94,34005.35,Annually,Yes,346530.77,3857.45,AGT-1465,June,Q2,2020,17-Jun-21,CLM-823484,TR-WHCD968,IPM-IGMU-9832,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-912921,06-10-2020,24-Nov-25,10,06-Oct-20,CUST-493774,4746493.66,46612.56,Annually,Yes,2522678.31,4969.77,AGT-3488,October,Q4,2020,06-Oct-21,CLM-495812,TR-ENDD989,SGT-IGMU-9812,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-526662,03-06-2020,27-Apr-25,10,03-Jun-20,CUST-149500,2827612.4,48594.76,Quarterly,No,0.0,6930.85,AGT-3488,June,Q2,2020,03-Jun-21,CLM-758177,TR-ENDD989,SGT-IGMU-9812,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-675575,16-08-2020,23-Apr-25,15,16-Aug-20,CUST-928980,1211085.66,1500.0,Monthly,Yes,533594.08,435.2,AGT-4594,August,Q3,2020,16-Aug-21,CLM-630342,TR-ENDD989,ILG-IGMU-9829,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-965496,10-08-2020,11-Aug-25,20,10-Aug-20,CUST-769083,3014546.09,65087.52,Quarterly,No,0.0,5243.37,AGT-2941,August,Q3,2020,10-Aug-21,CLM-582363,TR-UNCD988,RSP-IGMU-9856,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-861196,04-12-2020,11-Nov-25,25,04-Dec-20,CUST-620293,1986486.88,23985.83,Monthly,No,0.0,3402.98,AGT-4594,December,Q4,2020,04-Dec-21,CLM-978527,TR-WHCD968,FPP-IGMU-9813,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-453913,03-04-2020,01-Jan-25,5,03-Apr-20,CUST-917018,3878484.49,70130.53,Annually,Yes,1980741.1,7577.48,AGT-4509,April,Q2,2020,03-Apr-21,CLM-670530,TR-ENDD989,ILG-IGMU-9829,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-709519,03-11-2020,03-Aug-25,5,03-Nov-20,CUST-391006,120283.18,77234.98,Monthly,No,0.0,13473.79,AGT-5980,November,Q4,2020,03-Nov-21,CLM-824111,TR-ENDD989,SGT-IGMU-9812,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-246958,14-01-2020,25-Nov-25,20,14-Jan-20,CUST-185926,3977650.45,43988.97,Annually,No,0.0,2543.11,AGT-3567,January,Q1,2020,14-Jan-21,CLM-256558,TR-ENDD989,SGT-IGMU-9812,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-294403,28-07-2020,08-Feb-25,20,28-Jul-20,CUST-121722,1879261.96,59761.25,Quarterly,No,0.0,7409.23,AGT-4456,July,Q3,2020,28-Jul-21,CLM-163918,TR-UNCD988,UGM-IGMU-9834,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-996621,19-10-2020,03-Mar-25,20,19-Oct-20,CUST-248174,1180135.89,27613.29,Annually,Yes,372729.73,4858.01,AGT-4980,October,Q4,2020,19-Oct-21,CLM-522440,TR-ENDD989,WBM-IGMU-9833,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-102866,18-11-2020,03-Sep-25,10,18-Nov-20,CUST-254228,3896606.64,28556.3,Monthly,No,0.0,2437.38,AGT-1465,November,Q4,2020,18-Nov-21,CLM-962065,TR-UNCD988,UGM-IGMU-9834,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-340574,24-07-2020,10-Nov-25,20,24-Jul-20,CUST-734915,254451.62,50194.84,Annually,No,0.0,7719.81,AGT-4456,July,Q3,2020,24-Jul-21,CLM-926432,TR-ENDD989,SGT-IGMU-9812,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-216116,16-07-2020,26-Sep-23,20,16-Jul-20,CUST-159364,2946323.18,43810.02,Quarterly,No,0.0,6844.83,AGT-1909,July,Q3,2020,16-Jul-21,CLM-207104,TR-WHCD968,WLS-IGMU-9814,Surrendered,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-287366,23-10-2020,25-May-24,15,23-Oct-20,CUST-783779,1942972.85,22163.26,Monthly,No,0.0,2322.24,AGT-4980,October,Q4,2020,23-Oct-21,CLM-947695,TR-WHCD968,WLS-IGMU-9814,Surrendered,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-399346,16-10-2020,20-Jul-25,5,16-Oct-20,CUST-628466,4881974.65,62676.44,Quarterly,Yes,1366176.0,6664.32,AGT-7898,October,Q4,2020,16-Oct-21,CLM-192989,TR-ENDD989,SGT-IGMU-9812,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-818358,20-06-2020,28-Sep-25,25,20-Jun-20,CUST-492546,4056308.03,36246.15,Annually,No,0.0,3881.38,AGT-1909,June,Q2,2020,20-Jun-21,CLM-340945,TR-ENDD989,ILG-IGMU-9829,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-581577,05-03-2020,07-Sep-25,10,05-Mar-20,CUST-346174,1702317.36,67748.55,Quarterly,Yes,460629.58,4221.33,AGT-4594,March,Q1,2020,05-Mar-21,CLM-139391,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-377749,19-11-2020,17-Aug-24,25,19-Nov-20,CUST-958430,4376708.09,22553.41,Monthly,No,0.0,4022.61,AGT-1900,November,Q4,2020,19-Nov-21,CLM-986819,TR-WHCD968,FPP-IGMU-9813,Surrendered,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-220373,07-08-2020,06-Jun-25,25,07-Aug-20,CUST-544090,1836505.1,69037.96,Quarterly,Yes,706829.46,9321.34,AGT-3894,August,Q3,2020,07-Aug-21,CLM-301464,TR-UNCD988,RSP-IGMU-9856,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-579814,16-05-2020,06-Feb-21,5,16-May-20,CUST-895720,2697329.39,44862.05,Monthly,No,0.0,4525.68,AGT-5980,May,Q2,2020,16-May-21,CLM-319708,TR-WHCD968,IPM-IGMU-9832,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-346948,23-11-2020,01-Mar-25,20,23-Nov-20,CUST-769150,1509446.06,51709.16,Monthly,Yes,637838.91,5515.37,AGT-5980,November,Q4,2020,23-Nov-21,CLM-309899,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-997249,24-02-2020,09-Aug-25,15,24-Feb-20,CUST-672399,3581536.66,78732.63,Quarterly,Yes,1242755.39,9203.87,AGT-6578,February,Q1,2020,24-Feb-21,CLM-238983,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-596580,09-09-2020,22-Sep-25,10,09-Sep-20,CUST-660069,4870650.01,24279.99,Quarterly,No,0.0,2028.13,AGT-5980,September,Q3,2020,09-Sep-21,CLM-396813,TR-ENDD989,WBM-IGMU-9833,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-479484,04-07-2020,12-Dec-25,5,04-Jul-20,CUST-884417,2363277.78,46178.74,Annually,Yes,913907.7,3085.95,AGT-4456,July,Q3,2020,04-Jul-21,CLM-838235,TR-WHCD968,WLS-IGMU-9814,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-535307,06-10-2020,20-Mar-25,25,06-Oct-20,CUST-501451,3219686.67,41155.14,Quarterly,Yes,1625680.86,4235.92,AGT-3567,October,Q4,2020,06-Oct-21,CLM-607909,TR-WHCD968,IPM-IGMU-9832,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-491478,04-01-2020,23-Jul-22,20,04-Jan-20,CUST-909844,2101966.32,12942.43,Annually,No,0.0,2733.52,AGT-6578,January,Q1,2020,04-Jan-21,CLM-988369,TR-UNCD988,UGM-IGMU-9834,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-978852,16-09-2020,08-Mar-25,10,16-Sep-20,CUST-768974,4757965.22,18723.93,Monthly,Yes,2635734.98,1808.11,AGT-1909,September,Q3,2020,16-Sep-21,CLM-923793,TR-ENDD989,SGT-IGMU-9812,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-385450,22-03-2020,28-Dec-22,20,22-Mar-20,CUST-247558,3355514.01,82425.95,Quarterly,Yes,1420251.42,5762.1,AGT-2109,March,Q1,2020,22-Mar-21,CLM-106975,TR-WHCD968,FPP-IGMU-9813,Surrendered,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-240883,21-12-2020,22-Nov-25,15,21-Dec-20,CUST-798169,3738041.49,6882.21,Quarterly,Yes,1973115.49,675.34,AGT-3894,December,Q4,2020,21-Dec-21,CLM-640192,TR-WHCD968,IPM-IGMU-9832,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-499791,11-10-2020,04-Dec-21,25,11-Oct-20,CUST-829498,1412842.09,27464.32,Annually,No,0.0,4255.99,AGT-5980,October,Q4,2020,11-Oct-21,CLM-509223,TR-ENDD989,ILG-IGMU-9829,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-852586,07-10-2020,06-Dec-25,10,07-Oct-20,CUST-108550,2179332.75,22087.32,Annually,No,0.0,992.55,AGT-1465,October,Q4,2020,07-Oct-21,CLM-408588,TR-WHCD968,WLS-IGMU-9814,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-162273,03-10-2020,05-Sep-22,15,03-Oct-20,CUST-945147,1604465.32,56131.78,Annually,Yes,461164.41,4270.59,AGT-4456,October,Q4,2020,03-Oct-21,CLM-125954,TR-WHCD968,WLS-IGMU-9814,Surrendered,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-811327,13-06-2020,16-Oct-25,15,13-Jun-20,CUST-927513,692333.18,11279.14,Monthly,Yes,441353.58,1976.26,AGT-5980,June,Q2,2020,13-Jun-21,CLM-633527,TR-UNCD988,RSP-IGMU-9856,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-711145,26-04-2020,12-Sep-25,25,26-Apr-20,CUST-661265,1018562.14,44014.75,Monthly,Yes,470733.56,6904.67,AGT-6578,April,Q2,2020,26-Apr-21,CLM-824904,TR-WHCD968,IPM-IGMU-9832,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-467861,10-02-2020,13-Oct-22,5,10-Feb-20,CUST-307655,2560249.67,53928.3,Quarterly,Yes,1428889.95,3760.6,AGT-3150,February,Q1,2020,10-Feb-21,CLM-829157,TR-ENDD989,SGT-IGMU-9812,Surrendered,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-919263,18-05-2020,01-Mar-25,10,18-May-20,CUST-170835,1101389.13,3252.99,Monthly,No,0.0,470.03,AGT-4594,May,Q2,2020,18-May-21,CLM-450981,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-616246,20-04-2020,15-Dec-22,25,20-Apr-20,CUST-834649,4144891.91,32786.72,Monthly,No,0.0,4504.54,AGT-1465,April,Q2,2020,20-Apr-21,CLM-827818,TR-WHCD968,IPM-IGMU-9832,Surrendered,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-101854,22-03-2020,20-Aug-23,5,22-Mar-20,CUST-843097,3566711.54,44960.1,Monthly,No,0.0,7905.43,AGT-4509,March,Q1,2020,22-Mar-21,CLM-347684,TR-WHCD968,FPP-IGMU-9813,Claimed,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-465222,16-06-2020,23-Apr-25,10,16-Jun-20,CUST-826351,1457733.58,57808.71,Monthly,No,0.0,8082.35,AGT-4456,June,Q2,2020,16-Jun-21,CLM-401114,TR-UNCD988,UGM-IGMU-9834,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-821695,18-04-2020,04-Feb-25,20,18-Apr-20,CUST-785914,2822015.82,10425.84,Annually,Yes,1589167.55,1288.94,AGT-3465,April,Q2,2020,18-Apr-21,CLM-494288,TR-WHCD968,WLS-IGMU-9814,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-840786,10-05-2020,25-May-25,15,10-May-20,CUST-785232,2336098.68,64482.78,Quarterly,Yes,878082.57,8311.03,AGT-1465,May,Q2,2020,10-May-21,CLM-219725,TR-WHCD968,WLS-IGMU-9814,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-610999,26-07-2020,26-Oct-25,10,26-Jul-20,CUST-241422,4690141.98,52996.25,Annually,No,0.0,3172.38,AGT-3465,July,Q3,2020,26-Jul-21,CLM-787810,TR-ENDD989,WBM-IGMU-9833,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-135832,16-11-2020,24-Oct-22,5,16-Nov-20,CUST-810062,1616028.83,64718.88,Quarterly,Yes,661914.01,8077.36,AGT-2109,November,Q4,2020,16-Nov-21,CLM-278513,TR-ENDD989,ILG-IGMU-9829,Surrendered,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-896047,27-12-2020,25-May-25,10,27-Dec-20,CUST-889453,1065210.74,71530.62,Monthly,Yes,646242.1,4522.05,AGT-1465,December,Q4,2020,27-Dec-21,CLM-678538,TR-WHCD968,WLS-IGMU-9814,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-227398,28-07-2020,25-Jan-25,5,28-Jul-20,CUST-850932,2686891.96,79057.0,Annually,Yes,1339347.02,12915.6,AGT-3488,July,Q3,2020,28-Jul-21,CLM-300789,TR-WHCD968,WLS-IGMU-9814,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-839496,26-09-2020,01-Nov-25,25,26-Sep-20,CUST-112166,4865763.73,16177.08,Monthly,No,0.0,2321.7,AGT-3894,September,Q3,2020,26-Sep-21,CLM-660220,TR-ENDD989,ILG-IGMU-9829,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-192150,13-01-2020,17-Jan-21,5,13-Jan-20,CUST-964776,797950.12,38058.48,Quarterly,Yes,379846.93,4364.04,AGT-6578,January,Q1,2020,13-Jan-21,CLM-961254,TR-WHCD968,FPP-IGMU-9813,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
